lid	Entrez_id	Name	xref	transcript_length	transcript_type	iPSC_parent	iPSC_KO1	iPSC_KO2	iMeLC_parent	iMeLC_KO1	iMeLC_KO2	d6hPGCLC_parent	d6hPGCLC_KO1	d6hPGCLC_KO2	c12_parent	c12_KO1	c12_KO2	c32_parent	c32_KO1	c32_KO2	c42_parent	c42_KO1	diff_iPSC	diff_iMeLC	diff_d6	diff_c12	diff_c32	diff_c42
gene32832	55766	H2AFJ	Name=H2AFJ;description=H2A histone family member J;gbkey=Gene;gene=H2AFJ;gene_biotype=protein_coding;gene_synonym=H2AJ;chr12:14774336-14778002	3667	protein_coding	4.73332667739082	4.4930206046683	4.82732182189488	4.2156646040608	4.36307578066137	4.19910484405342	4.38067910357335	4.43683257524186	4.30665862818262	4.0992874294319	5.01245875502443	4.4711701419699	4.16680322263917	4.64463148255152	5.01639438319999	3.74081965089482	4.85158415256041	0	0	0	0	0	1
gene32837	121506	ERP27	Name=ERP27;description=endoplasmic reticulum protein 27;gbkey=Gene;gene=ERP27;gene_biotype=protein_coding;gene_synonym=C12orf46,PDIA8;chr12:14914027-14938549	1571	protein_coding	0.468295414911969	0.138218555218141	0.127236553976366	0.129832091974326	0	0	1.33603861004643	3.6458333771495	3.56093126868541	1.87403946628786	2.9411103262486	2.573327440823	0	0.49377874608623	1.79037127005347	0	0	0	0	1	0	0	0
gene32838	397	ARHGDIB	Name=ARHGDIB;description=Rho GDP dissociation inhibitor beta;gbkey=Gene;gene=ARHGDIB;gene_biotype=protein_coding;gene_synonym=D4,GDIA2,GDID4,Ly-GDI,LYGDI,RAP1GN1,RhoGDI2;chr12:14942015-14961770	945	protein_coding	0.736371611421559	0.666544998736946	0.323864475690871	1.51150649023491	0.649948429707435	1.16493123442962	2.26295331542784	2.48139295542083	2.84777208744761	1.88464854004156	2.28713175664134	2.13897668231151	0.431940430188169	2.26814916949907	3.16987519789026	0.372394965238024	1.51505639473331	0	0	0	0	1	1
gene32850	2059	EPS8	Name=EPS8;description=epidermal growth factor receptor pathway substrate 8;gbkey=Gene;gene=EPS8;gene_biotype=protein_coding;gene_synonym=DFNB102;chr12:15620141-15789576	5216	protein_coding	2.96207293980157	3.26946874522661	3.0734553826565	2.76463762115042	2.68098348586709	2.88854828135953	1.24673631102206	0.178916739314745	1.02917880547382	0.50864028383534	0.82275619953212	0.518901949132555	1.12425642016819	2.30414471173568	2.72743265895139	0	3.17820470853368	0	0	0	0	1	1
gene32859	4257	MGST1	Name=MGST1;description=microsomal glutathione S-transferase 1;gbkey=Gene;gene=MGST1;gene_biotype=protein_coding;gene_synonym=GST12,MGST,MGST-I;chr12:16347142-16377189	980	protein_coding	9.61013019094928	9.67907547786627	9.68717038283768	9.66429415480929	9.82635376264637	9.87896984185489	7.46343532275799	7.25062380035018	7.11357468927476	5.65022053129196	5.84582976706259	5.66967526905619	4.7413789419274	5.59057440431695	6.07822983004159	4.73451453841166	6.61370402346154	0	0	0	0	0	1
gene32863	55885	LMO3	Name=LMO3;description=LIM domain only 3;gbkey=Gene;gene=LMO3;gene_biotype=protein_coding;gene_synonym=RBTN3,RBTNL2,Rhom-3,RHOM3;chr12:16548372-16610233	3954	protein_coding	2.87687694550939	4.21744305462938	4.61890147119954	2.32520247678874	2.52969678961243	2.62510646070353	0	0.470703420554572	0.798324479808128	0	0	0	0	0	0	0	0	1	0	0	0	0	0
gene32911	6579	SLCO1A2	Name=SLCO1A2;description=solute carrier organic anion transporter family member 1A2;gbkey=Gene;gene=SLCO1A2;gene_biotype=protein_coding;gene_synonym=OATP,OATP-A,OATP1A2,SLC21A3;chr12:21264600-21403663	7682	protein_coding	3.118140083904	2.87951092742914	3.19477423634662	2.37258349830569	2.21513177604512	2.3619494746449	2.82281643132745	2.50503750605479	2.43127388572118	2.42144764288239	1.96166118858511	1.8124413503468	4.10625634532819	2.62281396052147	2.52624682888496	3.97498811199193	2.49705025008809	0	0	0	0	-1	-1
gene32917	80763	SPX	Name=SPX;description=spexin hormone;gbkey=Gene;gene=SPX;gene_biotype=protein_coding;gene_synonym=C12orf39;chr12:21526257-21532947	2319	protein_coding	0.372123612023327	0.582725615871991	0.55922400636628	0.979918548095901	1.50172396420798	0.138099432516121	1.19864522975498	2.17856983460019	2.12155020102723	1.48935934286662	2.12973283019367	1.15960045134828	2.5613818148823	1.73678218180491	2.27458817076128	3.29792505250381	2.23762490001616	0	0	0	0	0	-1
gene32951	586	BCAT1	Name=BCAT1;description=branched chain amino acid transaminase 1;gbkey=Gene;gene=BCAT1;gene_biotype=protein_coding;gene_synonym=BCATC,BCT1,ECA39,MECA39,PNAS121,PP18;chr12:24810024-24949459	9672	protein_coding	8.53446113347137	8.38752842874687	8.52931872419806	8.99093500097616	8.88886734867859	8.95433154020827	1.25945766294521	2.13203189607305	1.87107531851752	0	0	0	0.588384777949115	1.08007286270229	2.09958952951033	1.61423868309179	3.17820470853368	0	0	0	0	0	1
gene32973	11228	RASSF8	Name=RASSF8;description=Ras association domain family member 8;gbkey=Gene;gene=RASSF8;gene_biotype=protein_coding;gene_synonym=C12orf2,HOJ1;chr12:25958232-26079892	5873	protein_coding	4.36195250598208	4.86494762398871	4.59484346503913	4.57732450099734	4.42180892747461	4.51344957713221	0.559844087259598	0.906473575463917	1.30864422864905	0	0.944976791111352	0.868420233342297	0.162174894451094	1.40486608835999	1.87795647576039	0.913416033285306	3.36325519682662	0	0	0	0	1	1
gene33017	55711	FAR2	Name=FAR2;description=fatty acyl-CoA reductase 2;gbkey=Gene;gene=FAR2;gene_biotype=protein_coding;gene_synonym=HEL-S-81,MLSTD1,SDR10E2;chr12:29149003-29335617	5211	protein_coding	5.05958591523903	4.98701461470885	4.66948529642216	4.38007523729128	4.26270828993623	4.0537293163125	4.39160804880804	4.28622902855206	4.87565239376156	4.29340616843618	3.85190657560218	3.991473071845	1.47403712590207	2.83495869523065	2.81916466893181	2.58652457437824	2.0345326789386	0	0	0	0	1	0
gene33038	441631	TSPAN11	Name=TSPAN11;description=tetraspanin 11;gbkey=Gene;gene=TSPAN11;gene_biotype=protein_coding;gene_synonym=VSSW1971;chr12:30926433-31016502	5920	protein_coding	2.17427046544704	1.8951869871222	1.55171525438037	2.16958059673403	1.44899198081523	1.35045564568152	2.38581468377865	2.35467013774546	3.25143555264427	2.06415224877125	2.02398516846244	2.62224432644261	0.85815031368619	2.09226188516165	1.94649240318065	0.668119124686432	2.3293819662963	0	0	0	0	1	1
gene33052	101929027	LINC02387	Name=LINC02387;description=long intergenic non-protein coding RNA 2387;gbkey=Gene;gene=LINC02387;gene_biotype=lncRNA;chr12:31363481-31369301	868	lncRNA	0.734576075301161	1.2987632964353	1.44968286440232	0.732150414780405	1.41285203965778	1.019064428143	3.57535016690245	4.53494933078422	3.83905867380004	2.33337214742257	3.55680301398187	3.62914360328326	2.67377840829273	2.18105021087026	1.79995025704112	2.1807843910787	1.16266121085665	0	0	0	1	0	-1
gene33108	144245	ALG10B	Name=ALG10B;description=ALG10B%2C alpha-1%2C2-glucosyltransferase;gbkey=Gene;gene=ALG10B;gene_biotype=protein_coding;gene_synonym=ALG10,KCR1;chr12:38316679-38329726	9854	protein_coding	2.08903971437545	1.37856546727553	2.68341324229888	1.7398983972762	0.130554764454651	1.65994344859493	1.10772103109874	0.515131916163821	2.16152013625115	2.45256686013689	0.545989451528735	2.69731333917177	2.55530613066809	0.7035142098425	1.4034016959054	2.84488775687458	2.23762490001616	0	0	0	0	-1	0
gene33109	144402	CPNE8	Name=CPNE8;description=copine 8;gbkey=Gene;gene=CPNE8;gene_biotype=protein_coding;chr12:38652200-38906269	4301	protein_coding	2.24489915115114	2.27036283187144	2.39275357103838	2.48432887533268	2.34812531168224	2.74097997041028	4.1083369613044	4.21961907473889	4.94285048564481	3.23669280612725	3.09327969290291	3.612576050883	4.51878389063837	3.09179920961361	2.99819768074828	4.02802980876237	4.22126616445785	0	0	0	0	-1	0
gene33113	105369730	LINC02406	Name=LINC02406;gbkey=Gene;gene=LINC02406;gene_biotype=lncRNA;chr12:39087460-39095792	998	lncRNA	0	0	0	0	0	0	3.44203658263306	4.75584164883926	4.49522692628475	4.15511373446369	5.4290026632281	5.10974788325463	3.40861213784046	3.90282814787229	3.56391515649632	2.27157507753675	2.78324709737812	0	0	1	0	0	0
gene33119	114134	SLC2A13	Name=SLC2A13;description=solute carrier family 2 member 13;gbkey=Gene;gene=SLC2A13;gene_biotype=protein_coding;gene_synonym=HMIT;chr12:39755021-40106085	7414	protein_coding	3.28512679300476	3.3570458634171	3.59220063311529	3.59480757818014	3.70814499662633	3.58233661668902	2.42933466785352	2.26010460212933	2.56725211408378	1.63454526792111	0.202723921853768	0.796672792862283	0.676076255525621	1.70888716289143	1.70705433346881	1.30597052098439	0.947927931238094	0	0	0	0	1	0
gene33190	81539	SLC38A1	Name=SLC38A1;description=solute carrier family 38 member 1;gbkey=Gene;gene=SLC38A1;gene_biotype=protein_coding;gene_synonym=ATA1,NAT2,SAT1,SNAT1;chr12:46183055-46269425	8610	protein_coding	8.0392834205507	8.01663061601536	8.0658835747051	8.49471120925847	8.38907387685464	8.40889149501135	7.47924791035702	7.1595954490629	7.35523161384297	6.11298166029791	6.21021674510551	6.33317696519795	1.96809733796982	2.82555982635824	3.35514239041717	2.58652457437824	3.83960693037932	0	0	0	0	0	1
gene33192	54407	SLC38A2	Name=SLC38A2;description=solute carrier family 38 member 2;gbkey=Gene;gene=SLC38A2;gene_biotype=protein_coding;gene_synonym=ATA2,PRO1068,SAT2,SNAT2;chr12:46358188-46372862	4884	protein_coding	8.4003258268081	8.51964455790603	8.59043875995459	8.75944040496658	8.69105716402382	8.688483535804	7.9628458553422	7.86853631486419	8.07200122197256	7.50075296050982	7.50883399738402	7.74170780792602	6.29188173421719	6.62242887346566	7.40300739904507	6.91368648931685	8.10204025603315	0	0	0	0	0	1
gene33194	100288798	LOC100288798	Name=LOC100288798;description=uncharacterized LOC100288798;gbkey=Gene;gene=LOC100288798;gene_biotype=lncRNA;chr12:46383676-46652579	611	lncRNA	0.294839803463962	0.77886570516156	0.412567167309419	0.862378367385011	0.241062732039995	1.01367856649668	0	1.54060341925606	1.24829586690703	1.86970777449385	2.23235985751094	2.30468304144483	3.17191508759055	2.75859043455967	2.97281085470909	3.53630161932382	2.8467339957901	0	0	1	0	0	0
gene33197	55089	SLC38A4	Name=SLC38A4;description=solute carrier family 38 member 4;gbkey=Gene;gene=SLC38A4;gene_biotype=protein_coding;gene_synonym=ATA3,NAT3,PAAT,SNAT4;chr12:46764761-46832422	3983	protein_coding	3.12063263643286	1.67814315156829	1.87867087461759	3.17646646908894	1.42498582695135	1.19133589484438	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	0	0
gene33200	91523	PCED1B	Name=PCED1B;description=PC-esterase domain containing 1B;gbkey=Gene;gene=PCED1B;gene_biotype=protein_coding;gene_synonym=FAM113B;chr12:47079603-47236663	3999	protein_coding	0.522979188274985	1.91447328512023	1.97409252984182	2.34060839441643	3.13139328026666	2.64604781401803	4.84747222189869	5.4754774989559	5.45149450379449	5.57183602474323	5.47090486234971	5.69127635339377	6.07009987945165	6.07075842883906	5.95743416744588	6.37279020340527	5.89555953003387	1	0	0	0	0	0
gene33239	121274	ZNF641	Name=ZNF641;description=zinc finger protein 641;gbkey=Gene;gene=ZNF641;gene_biotype=protein_coding;chr12:48334380-48351414	7814	protein_coding	3.06558254535778	3.34973985591094	2.9663590354368	2.98230904407562	2.19280949128705	2.10123294970941	4.27469414212402	4.448316886491	4.8900695148947	4.96517167560205	5.00862660900399	5.07001640456298	4.5083219915249	3.81222153480167	4.09696588908995	4.39409565031414	3.36325519682662	0	0	0	0	0	-1
gene33279	105369758	DDN-AS1	Name=DDN-AS1;description=DDN and PRKAG1 antisense RNA 1;gbkey=Gene;gene=DDN-AS1;gene_biotype=lncRNA;gene_synonym=CAT1507;chr12:48998347-49019240	1430	lncRNA	1.49268175675302	1.66451637263674	0.546577243953541	1.82090348803619	0.86273214475956	1.04992110683918	3.07555588518538	2.4466332184043	3.02248480179978	1.77627885573554	1.77985968882302	1.83949986424291	3.04562936562004	2.67907663934768	2.39244386820166	3.1138671594827	2.0345326789386	0	0	0	0	0	-1
gene33282	121268	RHEBL1	Name=RHEBL1;description=RHEB like 1;gbkey=Gene;gene=RHEBL1;gene_biotype=protein_coding;gene_synonym=RHEBL1c;chr12:49064676-49070025	1287	protein_coding	1.93832371452705	2.0539327022211	2.80994465769158	2.14137243617754	2.00895540583525	2.54167900761012	3.60804125422745	2.79552413098161	3.15792463529665	2.88682499463831	1.7662210010157	1.2332758701779	4.38932262576411	3.73231568369217	3.53719170419263	3.57246528393719	2.57410150808939	0	0	0	-1	0	0
gene33291	5630	PRPH	Name=PRPH;description=peripherin;gbkey=Gene;gene=PRPH;gene_biotype=protein_coding;gene_synonym=NEF4,PRPH1;chr12:49295126-49298698	1833	protein_coding	0.372123612023327	0.519849958860476	0.781936774628951	0.258759824031904	0.130554764454651	0.697023864352758	5.62077830637274	4.35857931114754	3.97960489917963	3.31600811529349	2.49147654416992	2.16078203210927	2.72538917262986	2.78682605048931	3.28890803169567	2.27157507753675	2.41565051441473	0	0	-1	0	0	0
gene33346	25840	METTL7A	Name=METTL7A;description=methyltransferase like 7A;gbkey=Gene;gene=METTL7A;gene_biotype=protein_coding;gene_synonym=AAM-B;chr12:50924751-50932517	3390	protein_coding	2.98120029456406	4.1931768460053	4.09740469912031	5.21924547792036	5.5560128491362	5.5651091403731	7.45676686445201	7.71477833691413	7.74159628846169	8.763059564088	8.55562793835172	8.6068895133761	5.79508953469859	6.81509646493318	6.7206763392715	6.12139468040093	6.73190549463928	1	0	0	0	0	0
gene33390	3855	KRT7	Name=KRT7;description=keratin 7;gbkey=Gene;gene=KRT7;gene_biotype=protein_coding;gene_synonym=CK7,K2C7,K7,SCL;chr12:52233170-52252667	2390	protein_coding	3.00037147021847	3.00645308864351	2.80994465769158	0.625692916607998	0	0.574857303850405	5.19589681878286	4.53326871298758	4.22304353678775	5.62666780299619	7.11483161735247	7.22223690774861	3.81214583373201	5.86754776538124	5.86268330462766	2.65558080965278	4.54209705335466	0	0	0	1	1	1
gene33391	109729127	KRT7-AS	Name=KRT7-AS;description=KRT7 antisense RNA 1;gbkey=Gene;gene=KRT7-AS;gene_biotype=lncRNA;chr12:52245043-52247448	1698	lncRNA	0.696038476782811	0.77886570516156	0.360173217245255	0	0.130554764454651	0	2.05891376301013	1.29106995366925	1.39054919446629	1.98218603089286	3.25006054455335	3.67913830583458	0.914092396438922	3.02147060230835	2.96713922712514	0.668119124686432	1.51505639473331	0	0	0	1	1	0
gene33429	3856	KRT8	Name=KRT8;description=keratin 8;gbkey=Gene;gene=KRT8;gene_biotype=protein_coding;gene_synonym=CARD2,CK-8,CK8,CYK8,K2C8,K8,KO;chr12:52897187-52949866	2150	protein_coding	7.60547768724803	7.69786036279577	7.66590294057004	8.07250727268797	8.15449461390383	8.10511627749666	9.7259960484842	9.26987837343955	9.36049867287959	8.17065894883435	9.08072889323612	9.07363238815044	6.68311250523677	8.34849824599878	8.98802823496684	6.80389345720658	8.47783636815669	0	0	0	0	1	1
gene33430	3875	KRT18	Name=KRT18;description=keratin 18;gbkey=Gene;gene=KRT18;gene_biotype=protein_coding;gene_synonym=CK-18,CYK18,K18;chr12:52948871-52952901	1467	protein_coding	8.23391957588892	8.32270650935345	8.27030438895687	8.71769589927036	8.70907276188454	8.75254331166076	10.2500023399546	9.62893443091715	9.68638217389814	8.57117953950547	9.22414863239243	9.30457933581257	6.79396648169252	8.4814135591267	8.90720119048425	7.31420708628557	8.71532576042537	0	0	0	0	1	1
gene33436	3489	IGFBP6	Name=IGFBP6;description=insulin like growth factor binding protein 6;gbkey=Gene;gene=IGFBP6;gene_biotype=protein_coding;gene_synonym=IBP6;chr12:53097652-53102344	966	protein_coding	1.95019768198896	2.36216790425914	1.04633271053581	2.18039944115389	1.69695031645513	2.02948633000935	0.561046072509031	1.48808284989701	0.679692051132627	1.37327526782744	1.94182163194925	1.37282380297502	3.38293618057201	3.39995628064389	4.02937506505592	1.98002530023873	4.09623654831636	0	0	0	0	0	1
gene33445	5916	RARG	Name=RARG;description=retinoic acid receptor gamma;gbkey=Gene;gene=RARG;gene_biotype=protein_coding;gene_synonym=NR1B3,RARC;chr12:53210566-53232256	3067	protein_coding	4.45220227868006	4.45140787278536	4.75796228958249	3.36864939866025	3.36120962175311	3.5274771485047	0.944126970064021	1.94458307672002	2.34690107575697	1.23485893062889	1.36056143119323	1.07415039009126	1.80231669355133	1.94861185672679	2.49972694285974	1.46832264394787	2.41565051441473	0	0	1	0	0	0
gene33511	121355	GTSF1	Name=GTSF1;description=gametocyte specific factor 1;gbkey=Gene;gene=GTSF1;gene_biotype=protein_coding;gene_synonym=FAM112B;chr12:54455952-54473602	953	protein_coding	1.14103305448776	2.23531028022584	2.08456721341715	0.657027318664566	0.720437668633726	0.384000332313147	0	0	0	1.99364098224419	1.34576755703018	0	6.09326596072498	4.18091098064023	4.09031541354342	7.09554471344525	5.09323901570177	0	0	0	0	-1	-1
gene33557	196410	METTL7B	Name=METTL7B;description=methyltransferase like 7B;gbkey=Gene;gene=METTL7B;gene_biotype=protein_coding;gene_synonym=ALDI;chr12:55681546-55684611	1506	protein_coding	2.46290072506497	1.51020293339792	1.91326916686636	1.22778375600962	1.00689294372403	1.2923367980795	1.36401216243343	1.1123125138619	0.912820565481512	1.74517121938642	0	0	1.09674789744	0.631682606972105	0.170708262239361	1.46832264394787	1.34959174255675	0	0	0	-1	0	0
gene33569	4327	MMP19	Name=MMP19;description=matrix metallopeptidase 19;gbkey=Gene;gene=MMP19;gene_biotype=protein_coding;gene_synonym=CODA,MMP18,RASI-1;chr12:55835430-55842983	3363	protein_coding	1.6874882607594	0.91855984705597	1.34105686851296	1.55172302880387	1.39877552316348	2.13582844160601	2.04103354058543	1.27772842613442	1.94824440226305	1.67598049271953	1.7528914944947	1.74049717596311	2.113721404618	2.14789450030977	2.95208102296113	1.61423868309179	3.36325519682662	0	0	0	0	0	1
gene33574	1606	DGKA	Name=DGKA;description=diacylglycerol kinase alpha;gbkey=Gene;gene=DGKA;gene_biotype=protein_coding;gene_synonym=DAGK,DAGK1,DGK-alpha;chr12:55931091-55954023	3468	protein_coding	3.7265709422327	3.57171421141423	3.64855176748771	2.95523859604725	3.14976804585188	3.04216122865016	4.32031024452504	4.13207494637572	3.87569991729724	2.5115948926891	2.664739043753	3.10384502535662	1.74440706639686	2.63023298966338	2.725061080835	0.913416033285306	3.27369491003708	0	0	0	0	0	1
gene33575	6490	PMEL	Name=PMEL;description=premelanosome protein;gbkey=Gene;gene=PMEL;gene_biotype=protein_coding;gene_synonym=D12S53E,gp100,ME20,ME20-M,ME20M,P1,P100,PMEL17,SI,SIL,SILV;chr12:55954105-55966712	2181	protein_coding	6.7593089661113	6.12642892493872	6.01048723514409	5.60252575669073	4.47847786883404	4.30259109558293	3.890883585975	3.12644468006423	3.56882009361041	1.99164106386277	2.89750204418646	2.57739296743641	2.70978591319125	1.89151406981786	1.95514898987382	2.27157507753675	3.17820470853368	0	-1	0	0	0	0
gene33580	64375	IKZF4	Name=IKZF4;description=IKAROS family zinc finger 4;gbkey=Gene;gene=IKZF4;gene_biotype=protein_coding;gene_synonym=EOS,ZNFN1A4;chr12:56007647-56038435	6504	protein_coding	2.93905768836435	2.98365959325183	2.86784657301195	2.04052176675669	2.05525826454124	2.70154217977819	1.88178565531892	2.07928213706784	2.35377499020891	1.7289784121103	1.51086082229871	1.71411127996004	0.564311690705044	0.751420454373113	1.54053509137157	1.86809407991528	0.695459382638558	0	0	0	0	0	-1
gene33617	5939	RBMS2	Name=RBMS2;description=RNA binding motif single stranded interacting protein 2;gbkey=Gene;gene=RBMS2;gene_biotype=protein_coding;gene_synonym=SCR3;chr12:56520406-56596196	8908	protein_coding	4.03386722334247	4.41835132944377	4.40386395191606	4.28292448269738	4.2846728080638	4.80660164172845	3.98088419623215	4.17856779858391	4.64058605825034	4.16409454108352	4.40333970041669	4.40146948753015	4.24089047118559	4.56556308458398	4.63527711960923	4.05384119026775	5.23046819028857	0	0	0	0	0	1
gene33635	6866	TAC3	Name=TAC3;description=tachykinin 3;gbkey=Gene;gene=TAC3;gene_biotype=protein_coding;gene_synonym=HH10,NKB,NKNB,PRO1155,ZNEUROK1;chr12:57009997-57016560	996	protein_coding	5.87297156753507	5.35887292224487	5.25284708560894	3.65593333694534	2.70451484889278	1.9894500512511	9.46408425040531	10.5400674392068	10.5168536630807	7.72398086836267	9.38157980340036	9.00109270974374	5.60592022091023	6.5716498002035	6.30345088465987	4.98312586319402	3.98776652254324	0	0	1	1	0	0
